income,income_cents,zorgtoeslag,zorgtoeslag_eligible,huurtoeslag,huurtoeslag_eligible,bijstand,bijstand_eligible,tax,tax_credits,disposable_income,marginal_rate_zorgtoeslag,marginal_rate_huurtoeslag,marginal_rate_bijstand,marginal_rate_tax,marginal_rate_tax_credits,marginal_rate_total
28700.0,2870000,130.65416666666667,True,0.0,True,0.0,False,3296.13,7302.78,2247.643333333333,-0.15749999999999886,0.0,0.0,43.5,-6.5700000000006185,36.77249999999938
28800.0,2880000,130.49583333333334,True,0.0,True,0.0,False,3339.64,7296.2,2252.1925,-0.15833333333333144,0.0,0.0,43.50999999999976,-6.579999999999927,36.771666666666505
28900.0,2890000,130.33833333333334,True,0.0,True,0.0,False,3383.15,7289.62,2256.7425,-0.15749999999999886,0.0,0.0,43.51000000000022,-6.579999999999927,36.77250000000029
29000.0,2900000,130.18,True,0.0,True,0.0,False,3426.66,7283.04,2261.2916666666665,-0.15833333333333144,0.0,0.0,43.50999999999976,-6.579999999999927,36.771666666666505
29100.0,2910000,130.02166666666668,True,0.0,True,0.0,False,3470.17,7276.46,2265.840833333333,-0.15833333333333144,0.0,0.0,43.51000000000022,-6.579999999999927,36.77166666666696
29200.0,2920000,129.86416666666665,True,0.0,True,0.0,False,3513.67,7269.89,2270.391666666667,-0.15750000000002728,0.0,0.0,43.5,-6.569999999999709,36.772500000000264
29300.0,2930000,129.70583333333335,True,0.0,True,0.0,False,3557.18,7263.31,2274.940833333333,-0.15833333333330302,0.0,0.0,43.50999999999976,-6.579999999999927,36.77166666666653
29400.0,2940000,129.54833333333332,True,0.0,True,0.0,False,3600.69,7256.73,2279.4908333333333,-0.15750000000002728,0.0,0.0,43.51000000000022,-6.580000000000837,36.772499999999354
29500.0,2950000,129.39000000000001,True,0.0,True,0.0,False,3644.2,7250.15,2284.04,-0.15833333333330302,0.0,0.0,43.50999999999976,-6.579999999999927,36.77166666666653
29600.0,2960000,129.23166666666665,True,0.0,True,0.0,False,3687.71,7243.57,2288.5891666666666,-0.15833333333335986,0.0,0.0,43.51000000000022,-6.579999999999927,36.77166666666693
29700.0,2970000,129.07416666666668,True,0.0,True,0.0,False,3731.21,7237.0,2293.14,-0.15749999999997044,0.0,0.0,43.5,-6.569999999999709,36.77250000000032
29800.0,2980000,128.91583333333332,True,0.0,True,0.0,False,3774.72,7230.42,2297.689166666667,-0.15833333333335986,0.0,0.0,43.50999999999976,-6.579999999999927,36.771666666666476
29900.0,2990000,128.75833333333333,True,0.0,True,0.0,False,3818.23,7223.84,2302.2391666666663,-0.15749999999999886,0.0,0.0,43.51000000000022,-6.579999999999927,36.77250000000029
30000.0,3000000,128.6,True,0.0,True,0.0,False,3861.74,7217.26,2306.7883333333334,-0.15833333333333144,0.0,0.0,43.50999999999976,-6.579999999999927,36.771666666666505
30100.0,3010000,128.44166666666666,True,0.0,True,0.0,False,3905.25,7210.68,2311.3375,-0.15833333333333144,0.0,0.0,43.51000000000022,-6.579999999999927,36.77166666666696
30200.0,3020000,128.28416666666666,True,0.0,True,0.0,False,3948.75,7204.11,2315.8883333333333,-0.15749999999999886,0.0,0.0,43.5,-6.5700000000006185,36.77249999999938
30300.0,3030000,128.12583333333333,True,0.0,True,0.0,False,3992.26,7197.53,2320.4375,-0.15833333333333144,0.0,0.0,43.51000000000022,-6.579999999999927,36.77166666666696
30400.0,3040000,127.96833333333332,True,0.0,True,0.0,False,4035.77,7190.95,2324.9875,-0.15750000000001307,0.0,0.0,43.50999999999976,-6.579999999999927,36.77249999999982
30500.0,3050000,127.81,True,0.0,True,0.0,False,4079.28,7184.37,2329.5366666666664,-0.15833333333331723,0.0,0.0,43.51000000000022,-6.579999999999927,36.771666666666974
30600.0,3060000,127.65166666666666,True,0.0,True,0.0,False,4122.79,7177.79,2334.0858333333335,-0.15833333333334565,0.0,0.0,43.50999999999976,-6.579999999999927,36.77166666666649
30700.0,3070000,127.49416666666667,True,0.0,True,0.0,False,4166.29,7171.22,2338.6366666666668,-0.15749999999998465,0.0,0.0,43.5,-6.569999999999709,36.772500000000306
30800.0,3080000,127.33583333333333,True,0.0,True,0.0,False,4209.8,7164.64,2343.1858333333334,-0.15833333333334565,0.0,0.0,43.51000000000022,-6.579999999999927,36.771666666666945
30900.0,3090000,127.17833333333334,True,0.0,True,0.0,False,4253.31,7158.06,2347.735833333333,-0.15749999999998465,0.0,0.0,43.51000000000022,-6.579999999999927,36.772500000000306
31000.0,3100000,127.02,True,0.0,True,0.0,False,4296.82,7151.48,2352.2850000000003,-0.15833333333334565,0.0,0.0,43.50999999999931,-6.580000000000837,36.771666666665126
31100.0,3110000,126.86166666666666,True,0.0,True,0.0,False,4340.33,7144.9,2356.8341666666665,-0.15833333333333144,0.0,0.0,43.51000000000022,-6.579999999999927,36.77166666666696
31200.0,3120000,126.70416666666667,True,0.0,True,0.0,False,4383.83,7138.33,2361.385,-0.15749999999999886,0.0,0.0,43.5,-6.569999999999709,36.77250000000029
31300.0,3130000,126.54583333333333,True,0.0,True,0.0,False,4427.34,7131.75,2365.9341666666664,-0.15833333333333144,0.0,0.0,43.51000000000022,-6.579999999999927,36.77166666666696
31400.0,3140000,126.38833333333334,True,0.0,True,0.0,False,4470.85,7125.17,2370.4841666666666,-0.15749999999999886,0.0,0.0,43.51000000000022,-6.579999999999927,36.77250000000029
31500.0,3150000,126.23,True,0.0,True,0.0,False,4514.36,7118.59,2375.0333333333333,-0.15833333333333144,0.0,0.0,43.50999999999931,-6.579999999999927,36.77166666666605
31600.0,3160000,126.07166666666666,True,0.0,True,0.0,False,4557.87,7112.01,2379.5824999999995,-0.15833333333334565,0.0,0.0,43.51000000000022,-6.579999999999927,36.771666666666945
31700.0,3170000,125.91416666666667,True,0.0,True,0.0,False,4601.37,7105.44,2384.133333333333,-0.15749999999998465,0.0,0.0,43.5,-6.5700000000006185,36.7724999999994
31800.0,3180000,125.75583333333333,True,0.0,True,0.0,False,4644.88,7098.86,2388.6825,-0.15833333333334565,0.0,0.0,43.51000000000022,-6.579999999999927,36.771666666666945
31900.0,3190000,125.59833333333334,True,0.0,True,0.0,False,4688.39,7092.28,2393.2324999999996,-0.15749999999998465,0.0,0.0,43.51000000000022,-6.579999999999927,36.772500000000306
32000.0,3200000,125.44,True,0.0,True,0.0,False,4731.9,7085.7,2397.781666666667,-0.15833333333334565,0.0,0.0,43.50999999999931,-6.579999999999927,36.771666666666036
32100.0,3210000,125.28166666666668,True,0.0,True,0.0,False,4775.41,7079.12,2402.3308333333334,-0.15833333333331723,0.0,0.0,43.51000000000022,-6.579999999999927,36.771666666666974
32200.0,3220000,125.12416666666667,True,0.0,True,0.0,False,4818.91,7072.55,2406.881666666666,-0.15750000000001307,0.0,0.0,43.5,-6.569999999999709,36.77250000000028
32300.0,3230000,124.96583333333332,True,0.0,True,0.0,False,4862.42,7065.97,2411.4308333333333,-0.15833333333334565,0.0,0.0,43.51000000000022,-6.579999999999927,36.771666666666945
32400.0,3240000,124.80833333333334,True,0.0,True,0.0,False,4905.93,7059.39,2415.9808333333335,-0.15749999999998465,0.0,0.0,43.51000000000022,-6.579999999999927,36.772500000000306
32500.0,3250000,124.64999999999999,True,0.0,True,0.0,False,4949.44,7052.81,2420.5299999999997,-0.15833333333334565,0.0,0.0,43.50999999999931,-6.579999999999927,36.771666666666036
32600.0,3260000,124.49166666666667,True,0.0,True,0.0,False,4992.95,7046.23,2425.0791666666673,-0.15833333333331723,0.0,0.0,43.51000000000022,-6.580000000000837,36.771666666666064
32700.0,3270000,124.33416666666666,True,0.0,True,0.0,False,5036.45,7039.66,2429.63,-0.15750000000001307,0.0,0.0,43.5,-6.569999999999709,36.77250000000028
32800.0,3280000,124.17583333333333,True,0.0,True,0.0,False,5079.96,7033.08,2434.1791666666663,-0.15833333333333144,0.0,0.0,43.51000000000022,-6.579999999999927,36.77166666666696
32900.0,3290000,124.01833333333333,True,0.0,True,0.0,False,5123.47,7026.5,2438.729166666667,-0.15749999999999886,0.0,0.0,43.51000000000022,-6.579999999999927,36.77250000000029
33000.0,3300000,123.86,True,0.0,True,0.0,False,5166.98,7019.92,2443.2783333333336,-0.15833333333333144,0.0,0.0,43.50999999999931,-6.579999999999927,36.77166666666605
33100.0,3310000,123.70166666666667,True,0.0,True,0.0,False,5210.49,7013.34,2447.8275,-0.15833333333333144,0.0,0.0,43.51000000000022,-6.579999999999927,36.77166666666696
33200.0,3320000,123.54416666666667,True,0.0,True,0.0,False,5253.99,7006.77,2452.3783333333336,-0.15749999999999886,0.0,0.0,43.5,-6.569999999999709,36.77250000000029
33300.0,3330000,123.38583333333334,True,0.0,True,0.0,False,5297.5,7000.19,2456.9275,-0.15833333333333144,0.0,0.0,43.51000000000022,-6.580000000000837,36.77166666666605
33400.0,3340000,123.22833333333334,True,0.0,True,0.0,False,5341.01,6993.61,2461.4775,-0.15749999999999886,0.0,0.0,43.51000000000022,-6.579999999999927,36.77250000000029
33500.0,3350000,123.07,True,0.0,True,0.0,False,5384.52,6987.03,2466.026666666667,-0.15833333333334565,0.0,0.0,43.51000000000022,-6.579999999999927,36.771666666666945
33600.0,3360000,122.91166666666668,True,0.0,True,0.0,False,5428.03,6980.45,2470.5758333333333,-0.15833333333331723,0.0,0.0,43.50999999999931,-6.579999999999927,36.771666666666064
33700.0,3370000,122.75416666666666,True,0.0,True,0.0,False,5471.53,6973.88,2475.126666666666,-0.15750000000001307,0.0,0.0,43.5,-6.569999999999709,36.77250000000028
33800.0,3380000,122.59583333333335,True,0.0,True,0.0,False,5515.04,6967.3,2479.6758333333337,-0.15833333333331723,0.0,0.0,43.51000000000022,-6.579999999999927,36.771666666666974
33900.0,3390000,122.43833333333333,True,0.0,True,0.0,False,5558.55,6960.72,2484.2258333333334,-0.15750000000001307,0.0,0.0,43.51000000000022,-6.579999999999927,36.77250000000028
34000.0,3400000,122.27999999999999,True,0.0,True,0.0,False,5602.06,6954.14,2488.775,-0.15833333333334565,0.0,0.0,43.51000000000022,-6.579999999999927,36.771666666666945
34100.0,3410000,122.12166666666667,True,0.0,True,0.0,False,5645.57,6947.56,2493.324166666667,-0.15833333333331723,0.0,0.0,43.50999999999931,-6.579999999999927,36.771666666666064
34200.0,3420000,121.96416666666666,True,0.0,True,0.0,False,5689.07,6940.99,2497.875,-0.15750000000001307,0.0,0.0,43.5,-6.5700000000006185,36.77249999999937
34300.0,3430000,121.80583333333334,True,0.0,True,0.0,False,5732.58,6934.41,2502.424166666666,-0.15833333333331723,0.0,0.0,43.51000000000022,-6.579999999999927,36.771666666666974
34400.0,3440000,121.64833333333333,True,0.0,True,0.0,False,5776.09,6927.83,2506.9741666666673,-0.15750000000001307,0.0,0.0,43.51000000000022,-6.579999999999927,36.77250000000028
34500.0,3450000,121.49000000000001,True,0.0,True,0.0,False,5819.6,6921.25,2511.5233333333335,-0.15833333333331723,0.0,0.0,43.51000000000022,-6.579999999999927,36.771666666666974
34600.0,3460000,121.33166666666666,True,0.0,True,0.0,False,5863.11,6914.67,2516.0724999999998,-0.15833333333334565,0.0,0.0,43.50999999999931,-6.579999999999927,36.771666666666036
34700.0,3470000,121.17416666666666,True,0.0,True,0.0,False,5906.61,6908.1,2520.623333333334,-0.15749999999999886,0.0,0.0,43.5,-6.569999999999709,36.77250000000029
34800.0,3480000,121.01583333333333,True,0.0,True,0.0,False,5950.12,6901.52,2525.1725,-0.15833333333333144,0.0,0.0,43.51000000000022,-6.579999999999927,36.77166666666696
34900.0,3490000,120.85833333333333,True,0.0,True,0.0,False,5993.63,6894.94,2529.7224999999994,-0.15749999999999886,0.0,0.0,43.51000000000022,-6.580000000000837,36.77249999999938
35000.0,3500000,120.7,True,0.0,True,0.0,False,6037.14,6888.36,2534.2716666666665,-0.15833333333333144,0.0,0.0,43.51000000000022,-6.579999999999927,36.77166666666696
35100.0,3510000,120.54166666666667,True,0.0,True,0.0,False,6080.65,6881.78,2538.820833333333,-0.15833333333333144,0.0,0.0,43.50999999999931,-6.579999999999927,36.77166666666605
35200.0,3520000,120.38416666666666,True,0.0,True,0.0,False,6124.15,6875.21,2543.3716666666664,-0.15750000000001307,0.0,0.0,43.5,-6.569999999999709,36.77250000000028
35300.0,3530000,120.22583333333334,True,0.0,True,0.0,False,6167.66,6868.63,2547.9208333333336,-0.15833333333331723,0.0,0.0,43.51000000000022,-6.579999999999927,36.771666666666974
35400.0,3540000,120.06833333333333,True,0.0,True,0.0,False,6211.17,6862.05,2552.4708333333333,-0.15750000000001307,0.0,0.0,43.51000000000022,-6.579999999999927,36.77250000000028
35500.0,3550000,119.91000000000001,True,0.0,True,0.0,False,6254.68,6855.47,2557.0199999999995,-0.15833333333331723,0.0,0.0,43.51000000000022,-6.579999999999927,36.771666666666974
35600.0,3560000,119.75166666666667,True,0.0,True,0.0,False,6298.19,6848.89,2561.5691666666667,-0.15833333333334565,0.0,0.0,43.50999999999931,-6.579999999999927,36.771666666666036
35700.0,3570000,119.59416666666668,True,0.0,True,0.0,False,6341.69,6842.32,2566.12,-0.15749999999998465,0.0,0.0,43.5,-6.5700000000006185,36.7724999999994
35800.0,3580000,119.43583333333333,True,0.0,True,0.0,False,6385.2,6835.74,2570.6691666666666,-0.15833333333334565,0.0,0.0,43.51000000000022,-6.579999999999927,36.771666666666945
35900.0,3590000,119.27833333333332,True,0.0,True,0.0,False,6428.71,6829.16,2575.2191666666668,-0.15750000000001307,0.0,0.0,43.51000000000022,-6.579999999999927,36.77250000000028
36000.0,3600000,119.12,True,0.0,True,0.0,False,6472.22,6822.58,2579.7683333333334,-0.15833333333331723,0.0,0.0,43.51000000000022,-6.579999999999927,36.771666666666974
36100.0,3610000,118.96166666666666,True,0.0,True,0.0,False,6515.73,6816.0,2584.3174999999997,-0.15833333333334565,0.0,0.0,43.50999999999931,-6.579999999999927,36.771666666666036
36200.0,3620000,118.80416666666667,True,0.0,True,0.0,False,6559.23,6809.43,2588.868333333334,-0.15749999999998465,0.0,0.0,43.5,-6.569999999999709,36.772500000000306
36300.0,3630000,118.64583333333333,True,0.0,True,0.0,False,6602.74,6802.85,2593.4175,-0.15833333333334565,0.0,0.0,43.51000000000022,-6.579999999999927,36.771666666666945
36400.0,3640000,118.48833333333333,True,0.0,True,0.0,False,6646.25,6796.27,2597.9674999999997,-0.15749999999999886,0.0,0.0,43.51000000000022,-6.579999999999927,36.77250000000029
36500.0,3650000,118.33,True,0.0,True,0.0,False,6689.76,6789.69,2602.516666666667,-0.15833333333333144,0.0,0.0,43.51000000000022,-6.580000000000837,36.77166666666605
36600.0,3660000,118.17166666666667,True,0.0,True,0.0,False,6733.27,6783.11,2607.065833333333,-0.15833333333333144,0.0,0.0,43.51000000000022,-6.579999999999927,36.77166666666696
36700.0,3670000,118.01416666666667,True,0.0,True,0.0,False,6776.77,6776.54,2611.6166666666663,-0.15749999999999886,0.0,0.0,43.5,-6.569999999999709,36.77250000000029
36800.0,3680000,117.85583333333334,True,0.0,True,0.0,False,6820.28,6769.96,2616.165833333334,-0.15833333333333144,0.0,0.0,43.50999999999931,-6.579999999999927,36.77166666666605
36900.0,3690000,117.69833333333334,True,0.0,True,0.0,False,6863.79,6763.38,2620.715833333333,-0.15749999999999886,0.0,0.0,43.51000000000022,-6.579999999999927,36.77250000000029
37000.0,3700000,117.54,True,0.0,True,0.0,False,6907.3,6756.8,2625.2649999999994,-0.15833333333333144,0.0,0.0,43.51000000000022,-6.579999999999927,36.77166666666696
37100.0,3710000,117.38166666666666,True,0.0,True,0.0,False,6950.81,6750.22,2629.814166666667,-0.15833333333334565,0.0,0.0,43.51000000000022,-6.579999999999927,36.771666666666945
37200.0,3720000,117.22416666666668,True,0.0,True,0.0,False,6994.31,6743.65,2634.3650000000002,-0.15749999999998465,0.0,0.0,43.5,-6.5700000000006185,36.7724999999994
37300.0,3730000,117.06583333333333,True,0.0,True,0.0,False,7037.82,6737.07,2638.9141666666665,-0.15833333333334565,0.0,0.0,43.50999999999931,-6.579999999999927,36.771666666666036
37400.0,3740000,116.90833333333335,True,0.0,True,0.0,False,7081.33,6730.49,2643.464166666667,-0.15749999999998465,0.0,0.0,43.51000000000022,-6.579999999999927,36.772500000000306
37500.0,3750000,116.75,True,0.0,True,0.0,False,7124.84,6723.91,2648.0133333333333,-0.15833333333334565,0.0,0.0,43.51000000000022,-6.579999999999927,36.771666666666945
37600.0,3760000,116.59166666666665,True,0.0,True,0.0,False,7168.35,6717.33,2652.5624999999995,-0.15833333333334565,0.0,0.0,43.51000000000022,-6.579999999999927,36.771666666666945
37700.0,3770000,116.43416666666667,True,0.0,True,0.0,False,7211.85,6710.76,2657.1133333333337,-0.15749999999998465,0.0,0.0,43.5,-6.569999999999709,36.772500000000306
37800.0,3780000,116.27583333333332,True,0.0,True,0.0,False,7255.36,6704.18,2661.6625,-0.15833333333334565,0.0,0.0,43.50999999999931,-6.579999999999927,36.771666666666036
37900.0,3790000,116.11833333333334,True,0.0,True,0.0,False,7298.87,6697.6,2666.2124999999996,-0.15749999999998465,0.0,0.0,43.51000000000022,-6.579999999999927,36.772500000000306
38000.0,3800000,115.96,True,0.0,True,0.0,False,7342.38,6691.02,2670.761666666667,-0.15833333333334565,0.0,0.0,43.51000000000022,-6.579999999999927,36.771666666666945
38100.0,3810000,115.80166666666666,True,0.0,True,0.0,False,7385.89,6684.44,2675.3108333333334,-0.15833333333333144,0.0,0.0,43.51000000000022,-6.580000000000837,36.77166666666605
38200.0,3820000,115.64416666666666,True,0.0,True,0.0,False,7429.39,6677.87,2679.861666666666,-0.15749999999999886,0.0,0.0,43.5,-6.569999999999709,36.77250000000029
38300.0,3830000,115.48583333333333,True,0.0,True,0.0,False,7472.9,6671.29,2684.4108333333334,-0.15833333333333144,0.0,0.0,43.50999999999931,-6.579999999999927,36.77166666666605
38400.0,3840000,115.32833333333333,True,0.0,True,0.0,False,7516.41,6664.71,2688.9608333333335,-0.15749999999999886,0.0,0.0,43.51000000000022,-6.579999999999927,36.77250000000029
38500.0,3850000,115.17,True,0.0,True,0.0,False,7559.92,6658.13,2693.5099999999998,-0.15833333333333144,0.0,0.0,43.51000000000022,-6.579999999999927,36.77166666666696
38600.0,3860000,115.01166666666667,True,0.0,False,0.0,False,7603.43,6651.55,2698.059166666667,-0.15833333333333144,0.0,0.0,43.51000000000022,-6.579999999999927,36.77166666666696
38700.0,3870000,114.85416666666667,True,0.0,False,0.0,False,7646.93,6644.98,2702.6099999999997,-0.15749999999999886,0.0,0.0,43.5,-6.5700000000006185,36.77249999999938
38800.0,3880000,114.69583333333333,True,0.0,False,0.0,False,7690.44,6638.4,2707.1591666666664,-0.15833333333334565,0.0,0.0,43.50999999999931,-6.579999999999927,36.771666666666036
38900.0,3890000,114.53833333333334,True,0.0,False,0.0,False,7733.95,6631.82,2711.709166666667,-0.15749999999998465,0.0,0.0,43.51000000000022,-6.579999999999927,36.772500000000306
39000.0,3900000,114.38,True,0.0,False,0.0,False,7777.46,6625.24,2716.258333333333,-0.15833333333334565,0.0,0.0,43.51000000000022,-6.579999999999927,36.771666666666945
39100.0,3910000,114.22166666666668,True,0.0,False,0.0,False,7820.97,6618.66,2720.8075,-0.15833333333331723,0.0,0.0,43.51000000000022,-6.579999999999927,36.771666666666974
39200.0,3920000,114.06416666666667,True,0.0,False,0.0,False,7864.47,6612.09,2725.3583333333336,-0.15750000000001307,0.0,0.0,43.5,-6.569999999999709,36.77250000000028
39300.0,3930000,113.90583333333332,True,0.0,False,0.0,False,7907.98,6605.51,2729.9075,-0.15833333333334565,0.0,0.0,43.50999999999931,-6.579999999999927,36.771666666666036
39400.0,3940000,113.74833333333333,True,0.0,False,0.0,False,7951.49,6598.93,2734.4575,-0.15749999999998465,0.0,0.0,43.51000000000022,-6.579999999999927,36.772500000000306
39500.0,3950000,113.58999999999999,True,0.0,False,0.0,False,7995.0,6592.35,2739.006666666667,-0.15833333333334565,0.0,0.0,43.51000000000022,-6.579999999999927,36.771666666666945
39600.0,3960000,113.43166666666667,True,0.0,False,0.0,False,8038.51,6585.77,2743.5558333333333,-0.15833333333331723,0.0,0.0,43.51000000000022,-6.579999999999927,36.771666666666974
39700.0,3970000,113.27416666666666,True,0.0,False,0.0,False,8082.01,6579.2,2748.106666666666,-0.15750000000001307,0.0,0.0,43.5,-6.5700000000006185,36.77249999999937
39800.0,3980000,0.0,True,0.0,False,0.0,False,8125.52,6572.62,2639.5400000000004,-113.27416666666666,0.0,0.0,43.51000000000022,-6.579999999999927,-76.34416666666637
39900.0,3990000,0.0,True,0.0,False,0.0,False,8169.03,6566.04,2644.2475,0.0,0.0,0.0,43.50999999999931,-6.579999999999927,36.92999999999938
40000.0,4000000,0.0,True,0.0,False,0.0,False,8212.54,6559.46,2648.9549999999995,0.0,0.0,0.0,43.51000000000113,-6.579999999999927,36.9300000000012
40100.0,4010000,0.0,True,0.0,False,0.0,False,8256.05,6552.88,2653.6625000000004,0.0,0.0,0.0,43.5099999999984,-6.579999999999927,36.92999999999847
40200.0,4020000,0.0,True,0.0,False,0.0,False,8299.55,6546.31,2658.3708333333334,0.0,0.0,0.0,43.5,-6.569999999999709,36.93000000000029
40300.0,4030000,0.0,True,0.0,False,0.0,False,8343.06,6539.73,2663.078333333333,0.0,0.0,0.0,43.51000000000022,-6.580000000000837,36.92999999999938
40400.0,4040000,0.0,True,0.0,False,0.0,False,8386.57,6533.15,2667.785833333334,0.0,0.0,0.0,43.51000000000022,-6.579999999999927,36.93000000000029
40500.0,4050000,0.0,True,0.0,False,0.0,False,8430.08,6526.57,2672.4933333333333,0.0,0.0,0.0,43.51000000000022,-6.579999999999927,36.93000000000029
40600.0,4060000,0.0,True,0.0,False,0.0,False,8473.59,6519.99,2677.200833333333,0.0,0.0,0.0,43.51000000000022,-6.579999999999927,36.93000000000029
40700.0,4070000,0.0,True,0.0,False,0.0,False,8517.09,6513.42,2681.909166666667,0.0,0.0,0.0,43.5,-6.569999999999709,36.93000000000029
40800.0,4080000,0.0,True,0.0,False,0.0,False,8560.6,6506.84,2686.616666666667,0.0,0.0,0.0,43.51000000000022,-6.579999999999927,36.93000000000029
40900.0,4090000,0.0,True,0.0,False,0.0,False,8609.84,6494.53,2690.8466666666664,0.0,0.0,0.0,49.23999999999978,-12.3100000000004,36.92999999999938
41000.0,4100000,0.0,True,0.0,False,0.0,False,8659.86,6481.44,2695.0116666666668,0.0,0.0,0.0,50.020000000000444,-13.090000000000146,36.9300000000003
41100.0,4110000,0.0,True,0.0,False,0.0,False,8709.88,6468.35,2699.1766666666667,0.0,0.0,0.0,50.01999999999862,-13.089999999999236,36.92999999999938
41200.0,4120000,0.0,True,0.0,False,0.0,False,8759.89,6455.27,2703.3424999999997,0.0,0.0,0.0,50.01000000000022,-13.079999999999927,36.93000000000029
41300.0,4130000,0.0,True,0.0,False,0.0,False,8809.91,6442.18,2707.5075,0.0,0.0,0.0,50.020000000000444,-13.090000000000146,36.9300000000003
41400.0,4140000,0.0,True,0.0,False,0.0,False,8859.93,6429.09,2711.6725,0.0,0.0,0.0,50.020000000000444,-13.090000000000146,36.9300000000003
41500.0,4150000,0.0,True,0.0,False,0.0,False,8909.95,6416.0,2715.8374999999996,0.0,0.0,0.0,50.020000000000444,-13.090000000000146,36.9300000000003
41600.0,4160000,0.0,True,0.0,False,0.0,False,8959.97,6402.91,2720.0025000000005,0.0,0.0,0.0,50.01999999999862,-13.090000000000146,36.92999999999847
41700.0,4170000,0.0,True,0.0,False,0.0,False,9009.98,6389.83,2724.1683333333335,0.0,0.0,0.0,50.01000000000022,-13.079999999999927,36.93000000000029
41800.0,4180000,0.0,True,0.0,False,0.0,False,9060.0,6376.74,2728.333333333333,0.0,0.0,0.0,50.020000000000444,-13.090000000000146,36.9300000000003
41900.0,4190000,0.0,True,0.0,False,0.0,False,9110.02,6363.65,2732.4983333333334,0.0,0.0,0.0,50.020000000000444,-13.090000000000146,36.9300000000003
42000.0,4200000,0.0,True,0.0,False,0.0,False,9160.04,6350.56,2736.6633333333334,0.0,0.0,0.0,50.020000000000444,-13.089999999999236,36.93000000000121
42100.0,4210000,0.0,True,0.0,False,0.0,False,9210.06,6337.47,2740.828333333333,0.0,0.0,0.0,50.01999999999862,-13.090000000000146,36.92999999999847
42200.0,4220000,0.0,True,0.0,False,0.0,False,9260.07,6324.39,2744.994166666667,0.0,0.0,0.0,50.01000000000022,-13.079999999999927,36.93000000000029
42300.0,4230000,0.0,True,0.0,False,0.0,False,9310.09,6311.3,2749.159166666667,0.0,0.0,0.0,50.020000000000444,-13.090000000000146,36.9300000000003
42400.0,4240000,0.0,True,0.0,False,0.0,False,9360.11,6298.21,2753.3241666666663,0.0,0.0,0.0,50.020000000000444,-13.090000000000146,36.9300000000003
42500.0,4250000,0.0,True,0.0,False,0.0,False,9410.13,6285.12,2757.489166666667,0.0,0.0,0.0,50.01999999999862,-13.090000000000146,36.92999999999847
42600.0,4260000,0.0,True,0.0,False,0.0,False,9460.15,6272.03,2761.6541666666667,0.0,0.0,0.0,50.020000000000444,-13.090000000000146,36.9300000000003
42700.0,4270000,0.0,True,0.0,False,0.0,False,9510.16,6258.95,2765.8199999999997,0.0,0.0,0.0,50.01000000000022,-13.079999999999927,36.93000000000029
42800.0,4280000,0.0,True,0.0,False,0.0,False,9560.18,6245.86,2769.985,0.0,0.0,0.0,50.020000000000444,-13.090000000000146,36.9300000000003
42900.0,4290000,0.0,True,0.0,False,0.0,False,9610.2,6232.77,2774.15,0.0,0.0,0.0,50.020000000000444,-13.089999999999236,36.93000000000121
43000.0,4300000,0.0,True,0.0,False,0.0,False,9660.22,6219.68,2778.3149999999996,0.0,0.0,0.0,50.01999999999862,-13.090000000000146,36.92999999999847
43100.0,4310000,0.0,True,0.0,False,0.0,False,9710.24,6206.59,2782.4800000000005,0.0,0.0,0.0,50.020000000000444,-13.090000000000146,36.9300000000003
43200.0,4320000,0.0,True,0.0,False,0.0,False,9760.25,6193.51,2786.6458333333335,0.0,0.0,0.0,50.01000000000022,-13.079999999999927,36.93000000000029
43300.0,4330000,0.0,True,0.0,False,0.0,False,9810.27,6180.42,2790.810833333333,0.0,0.0,0.0,50.020000000000444,-13.090000000000146,36.9300000000003
43400.0,4340000,0.0,True,0.0,False,0.0,False,9860.29,6167.33,2794.9758333333334,0.0,0.0,0.0,50.020000000000444,-13.090000000000146,36.9300000000003
43500.0,4350000,0.0,True,0.0,False,0.0,False,9910.31,6154.24,2799.1408333333334,0.0,0.0,0.0,50.01999999999862,-13.090000000000146,36.92999999999847
43600.0,4360000,0.0,True,0.0,False,0.0,False,9960.33,6141.15,2803.305833333333,0.0,0.0,0.0,50.020000000000444,-13.090000000000146,36.9300000000003
43700.0,4370000,0.0,True,0.0,False,0.0,False,10010.34,6128.07,2807.471666666667,0.0,0.0,0.0,50.01000000000022,-13.079999999999927,36.93000000000029
43800.0,4380000,0.0,True,0.0,False,0.0,False,10060.36,6114.98,2811.6366666666668,0.0,0.0,0.0,50.020000000000444,-13.090000000000146,36.9300000000003
43900.0,4390000,0.0,True,0.0,False,0.0,False,10110.38,6101.89,2815.8016666666663,0.0,0.0,0.0,50.01999999999862,-13.089999999999236,36.92999999999938
44000.0,4400000,0.0,True,0.0,False,0.0,False,10160.4,6088.8,2819.966666666667,0.0,0.0,0.0,50.020000000000444,-13.090000000000146,36.9300000000003
44100.0,4410000,0.0,True,0.0,False,0.0,False,10210.42,6075.71,2824.1316666666667,0.0,0.0,0.0,50.020000000000444,-13.090000000000146,36.9300000000003
44200.0,4420000,0.0,True,0.0,False,0.0,False,10260.43,6062.63,2828.2974999999997,0.0,0.0,0.0,50.01000000000022,-13.079999999999927,36.93000000000029
