ID,StatusVanBewoning,RegioS,Perioden,TotaleWoningvoorraad_1,Koopwoningen_2,TotaalHuurwoningen_3,EigendomWoningcorporatie_4,EigendomOverigeVerhuurders_5,EigendomOnbekend_6
9761,Bewoonde woningen,Haarlemmerliede en Spaarnwoude,2015,2179.0,1486.0,693.0,489.0,204.0,0.0
9762,Bewoonde woningen,Haarlemmerliede en Spaarnwoude,2016,2186.0,1504.0,681.0,493.0,188.0,1.0
9763,Bewoonde woningen,Haarlemmerliede en Spaarnwoude,2017,2212.0,1540.0,671.0,482.0,189.0,1.0
9764,Bewoonde woningen,Haarlemmerliede en Spaarnwoude,2018,2258.0,1585.0,669.0,479.0,190.0,4.0
9765,Bewoonde woningen,Haarlemmerliede en Spaarnwoude,2019,,,,,,
9766,Bewoonde woningen,Haarlemmerliede en Spaarnwoude,2020,,,,,,
9767,Bewoonde woningen,Haarlemmerliede en Spaarnwoude,2021,,,,,,
9768,Bewoonde woningen,Haarlemmerliede en Spaarnwoude,2022,,,,,,
9769,Bewoonde woningen,Haarlemmerliede en Spaarnwoude,2023,,,,,,
9770,Bewoonde woningen,Haarlemmerliede en Spaarnwoude,2024,,,,,,
9771,Bewoonde woningen,Haarlemmerliede en Spaarnwoude,2025,,,,,,
9772,Bewoonde woningen,Haarlemmermeer,2012,56306.0,36924.0,19225.0,13758.0,5467.0,157.0
9773,Bewoonde woningen,Haarlemmermeer,2013,56543.0,37289.0,19236.0,13451.0,5785.0,18.0
9774,Bewoonde woningen,Haarlemmermeer,2014,56838.0,37525.0,19299.0,13089.0,6210.0,14.0
9775,Bewoonde woningen,Haarlemmermeer,2015,57248.0,37746.0,19442.0,13530.0,5912.0,60.0
9776,Bewoonde woningen,Haarlemmermeer,2016,57529.0,38091.0,19371.0,13382.0,5989.0,67.0
9777,Bewoonde woningen,Haarlemmermeer,2017,58209.0,38479.0,19631.0,13405.0,6226.0,99.0
9778,Bewoonde woningen,Haarlemmermeer,2018,58737.0,39504.0,19083.0,13533.0,5550.0,150.0
9779,Bewoonde woningen,Haarlemmermeer,2019,61377.0,41859.0,19479.0,14055.0,5424.0,39.0
9780,Bewoonde woningen,Haarlemmermeer,2020,62106.0,42203.0,19883.0,14137.0,5746.0,20.0
9781,Bewoonde woningen,Haarlemmermeer,2021,63114.0,42722.0,20376.0,14366.0,6010.0,16.0
9782,Bewoonde woningen,Haarlemmermeer,2022,63922.0,43128.0,20777.0,14456.0,6321.0,17.0
9783,Bewoonde woningen,Haarlemmermeer,2023,64446.0,43343.0,21089.0,14622.0,6467.0,14.0
9784,Bewoonde woningen,Haarlemmermeer,2024,64937.0,43748.0,21175.0,14659.0,6516.0,14.0
9785,Bewoonde woningen,Haarlemmermeer,2025,65715.0,44303.0,21396.0,14886.0,6510.0,16.0
9786,Bewoonde woningen,Halderberge,2012,12042.0,7634.0,4379.0,3885.0,494.0,29.0
9787,Bewoonde woningen,Halderberge,2013,12202.0,7823.0,4360.0,3879.0,481.0,19.0
9788,Bewoonde woningen,Halderberge,2014,12273.0,7833.0,4427.0,3901.0,526.0,13.0
9789,Bewoonde woningen,Halderberge,2015,12432.0,7931.0,4493.0,3820.0,673.0,8.0
9790,Bewoonde woningen,Halderberge,2016,12539.0,7965.0,4568.0,3918.0,650.0,6.0
9791,Bewoonde woningen,Halderberge,2017,12528.0,7977.0,4547.0,3804.0,743.0,4.0
9792,Bewoonde woningen,Halderberge,2018,12612.0,7966.0,4633.0,3842.0,791.0,13.0
9793,Bewoonde woningen,Halderberge,2019,12823.0,8357.0,4457.0,3902.0,555.0,9.0
9794,Bewoonde woningen,Halderberge,2020,12936.0,8453.0,4480.0,3898.0,582.0,3.0
9795,Bewoonde woningen,Halderberge,2021,13015.0,8538.0,4474.0,3895.0,579.0,3.0
9796,Bewoonde woningen,Halderberge,2022,13167.0,8672.0,4490.0,3920.0,570.0,5.0
9797,Bewoonde woningen,Halderberge,2023,13242.0,8698.0,4540.0,3905.0,635.0,4.0
9798,Bewoonde woningen,Halderberge,2024,13304.0,8745.0,4555.0,3923.0,632.0,4.0
9799,Bewoonde woningen,Halderberge,2025,13418.0,8914.0,4500.0,3905.0,595.0,4.0
9800,Bewoonde woningen,Hardenberg,2012,22176.0,15322.0,6800.0,4811.0,1989.0,54.0
9801,Bewoonde woningen,Hardenberg,2013,22371.0,15477.0,6850.0,4820.0,2030.0,44.0
9802,Bewoonde woningen,Hardenberg,2014,22501.0,15561.0,6885.0,4828.0,2057.0,55.0
9803,Bewoonde woningen,Hardenberg,2015,22718.0,15584.0,7008.0,4929.0,2079.0,126.0
9804,Bewoonde woningen,Hardenberg,2016,22966.0,15735.0,7054.0,4854.0,2200.0,177.0
9805,Bewoonde woningen,Hardenberg,2017,23252.0,15893.0,7179.0,4870.0,2309.0,180.0
9806,Bewoonde woningen,Hardenberg,2018,23496.0,16518.0,6786.0,4978.0,1808.0,192.0
9807,Bewoonde woningen,Hardenberg,2019,23701.0,16778.0,6634.0,5029.0,1605.0,289.0
9808,Bewoonde woningen,Hardenberg,2020,23964.0,16947.0,6991.0,5122.0,1869.0,26.0
9809,Bewoonde woningen,Hardenberg,2021,24281.0,17214.0,7045.0,5148.0,1897.0,22.0
9810,Bewoonde woningen,Hardenberg,2022,24513.0,17431.0,7063.0,5139.0,1924.0,19.0
9811,Bewoonde woningen,Hardenberg,2023,24886.0,17700.0,7165.0,5194.0,1971.0,21.0
9812,Bewoonde woningen,Hardenberg,2024,25132.0,17916.0,7202.0,5282.0,1920.0,14.0
9813,Bewoonde woningen,Hardenberg,2025,25340.0,18123.0,7217.0,5289.0,1928.0,0.0
9814,Bewoonde woningen,Harderwijk,2012,17707.0,10413.0,7088.0,5524.0,1564.0,206.0
9815,Bewoonde woningen,Harderwijk,2013,17835.0,10536.0,7126.0,5539.0,1587.0,173.0
9816,Bewoonde woningen,Harderwijk,2014,17899.0,10574.0,7156.0,5418.0,1738.0,169.0
9817,Bewoonde woningen,Harderwijk,2015,18088.0,10588.0,7274.0,5583.0,1691.0,226.0
9818,Bewoonde woningen,Harderwijk,2016,18245.0,10790.0,7301.0,5614.0,1687.0,154.0
9819,Bewoonde woningen,Harderwijk,2017,18511.0,10917.0,7437.0,5632.0,1805.0,157.0
9820,Bewoonde woningen,Harderwijk,2018,18618.0,10973.0,7454.0,5627.0,1827.0,191.0
9821,Bewoonde woningen,Harderwijk,2019,18853.0,11313.0,7421.0,5669.0,1752.0,119.0
9822,Bewoonde woningen,Harderwijk,2020,19300.0,11550.0,7648.0,5736.0,1912.0,102.0
9823,Bewoonde woningen,Harderwijk,2021,19920.0,11989.0,7918.0,5690.0,2228.0,13.0
9824,Bewoonde woningen,Harderwijk,2022,20380.0,12225.0,8142.0,5795.0,2347.0,13.0
9825,Bewoonde woningen,Harderwijk,2023,20478.0,12241.0,8225.0,5801.0,2424.0,12.0
9826,Bewoonde woningen,Harderwijk,2024,20987.0,12479.0,8502.0,5811.0,2691.0,6.0
9827,Bewoonde woningen,Harderwijk,2025,21275.0,12732.0,8533.0,5809.0,2724.0,10.0
9828,Bewoonde woningen,Hardinxveld-Giessendam,2012,6667.0,4134.0,2476.0,2107.0,369.0,57.0
9829,Bewoonde woningen,Hardinxveld-Giessendam,2013,6737.0,4176.0,2508.0,2112.0,396.0,53.0
9830,Bewoonde woningen,Hardinxveld-Giessendam,2014,6788.0,4210.0,2526.0,2093.0,433.0,52.0
9831,Bewoonde woningen,Hardinxveld-Giessendam,2015,6797.0,4256.0,2492.0,2062.0,430.0,49.0
9832,Bewoonde woningen,Hardinxveld-Giessendam,2016,6849.0,4332.0,2465.0,2037.0,428.0,52.0
9833,Bewoonde woningen,Hardinxveld-Giessendam,2017,6894.0,4377.0,2467.0,2023.0,444.0,50.0
9834,Bewoonde woningen,Hardinxveld-Giessendam,2018,6966.0,4508.0,2400.0,2000.0,400.0,58.0
9835,Bewoonde woningen,Hardinxveld-Giessendam,2019,7015.0,4593.0,2397.0,2020.0,377.0,25.0
9836,Bewoonde woningen,Hardinxveld-Giessendam,2020,7083.0,4656.0,2425.0,2045.0,380.0,2.0
9837,Bewoonde woningen,Hardinxveld-Giessendam,2021,7171.0,4777.0,2390.0,2021.0,369.0,4.0
9838,Bewoonde woningen,Hardinxveld-Giessendam,2022,7223.0,4799.0,2420.0,2046.0,374.0,4.0
9839,Bewoonde woningen,Hardinxveld-Giessendam,2023,7234.0,4803.0,2431.0,2032.0,399.0,0.0
9840,Bewoonde woningen,Hardinxveld-Giessendam,2024,7242.0,4832.0,2410.0,2020.0,390.0,0.0
9841,Bewoonde woningen,Hardinxveld-Giessendam,2025,7380.0,4938.0,2442.0,2044.0,398.0,0.0
9842,Bewoonde woningen,Haren,2012,8052.0,5587.0,2447.0,1185.0,1262.0,18.0
9843,Bewoonde woningen,Haren,2013,8089.0,5580.0,2505.0,1220.0,1285.0,4.0
9844,Bewoonde woningen,Haren,2014,8182.0,5653.0,2526.0,1199.0,1327.0,3.0
9845,Bewoonde woningen,Haren,2015,8222.0,5729.0,2491.0,1191.0,1300.0,2.0
9846,Bewoonde woningen,Haren,2016,8242.0,5778.0,2462.0,1176.0,1286.0,2.0
9847,Bewoonde woningen,Haren,2017,8388.0,5883.0,2501.0,1133.0,1368.0,4.0
9848,Bewoonde woningen,Haren,2018,8533.0,6220.0,2305.0,1124.0,1181.0,8.0
9849,Bewoonde woningen,Haren,2019,,,,,,
9850,Bewoonde woningen,Haren,2020,,,,,,
9851,Bewoonde woningen,Haren,2021,,,,,,
9852,Bewoonde woningen,Haren,2022,,,,,,
9853,Bewoonde woningen,Haren,2023,,,,,,
9854,Bewoonde woningen,Haren,2024,,,,,,
9855,Bewoonde woningen,Haren,2025,,,,,,
9856,Bewoonde woningen,Harenkarspel,2012,6039.0,4506.0,1532.0,1203.0,329.0,1.0
9857,Bewoonde woningen,Harenkarspel,2013,,,,,,
9858,Bewoonde woningen,Harenkarspel,2014,,,,,,
9859,Bewoonde woningen,Harenkarspel,2015,,,,,,
9860,Bewoonde woningen,Harenkarspel,2016,,,,,,
9861,Bewoonde woningen,Harenkarspel,2017,,,,,,
9862,Bewoonde woningen,Harenkarspel,2018,,,,,,
9863,Bewoonde woningen,Harenkarspel,2019,,,,,,
9864,Bewoonde woningen,Harenkarspel,2020,,,,,,
9865,Bewoonde woningen,Harenkarspel,2021,,,,,,
9866,Bewoonde woningen,Harenkarspel,2022,,,,,,
9867,Bewoonde woningen,Harenkarspel,2023,,,,,,
9868,Bewoonde woningen,Harenkarspel,2024,,,,,,
9869,Bewoonde woningen,Harenkarspel,2025,,,,,,
9870,Bewoonde woningen,Harlingen,2012,7008.0,3904.0,3069.0,2405.0,664.0,35.0
9871,Bewoonde woningen,Harlingen,2013,7018.0,3953.0,3039.0,2364.0,675.0,26.0
9872,Bewoonde woningen,Harlingen,2014,7081.0,3949.0,3112.0,2396.0,716.0,20.0
9873,Bewoonde woningen,Harlingen,2015,7140.0,3937.0,3194.0,2454.0,740.0,9.0
9874,Bewoonde woningen,Harlingen,2016,7169.0,3959.0,3193.0,2454.0,739.0,17.0
9875,Bewoonde woningen,Harlingen,2017,7198.0,3965.0,3218.0,2431.0,787.0,15.0
9876,Bewoonde woningen,Harlingen,2018,7162.0,4034.0,3111.0,2354.0,757.0,17.0
9877,Bewoonde woningen,Harlingen,2019,7226.0,4115.0,3111.0,2356.0,755.0,0.0
9878,Bewoonde woningen,Harlingen,2020,7305.0,4135.0,3170.0,2385.0,785.0,0.0
9879,Bewoonde woningen,Harlingen,2021,7383.0,4165.0,3216.0,2423.0,793.0,2.0
9880,Bewoonde woningen,Harlingen,2022,7438.0,4226.0,3211.0,2404.0,807.0,1.0
9881,Bewoonde woningen,Harlingen,2023,7587.0,4313.0,3273.0,2473.0,800.0,1.0
9882,Bewoonde woningen,Harlingen,2024,7650.0,4366.0,3280.0,2488.0,792.0,4.0
9883,Bewoonde woningen,Harlingen,2025,7644.0,4404.0,3236.0,2456.0,780.0,4.0
9884,Bewoonde woningen,Hattem,2012,4772.0,3038.0,1637.0,1327.0,310.0,97.0
9885,Bewoonde woningen,Hattem,2013,4812.0,3099.0,1611.0,1304.0,307.0,102.0
9886,Bewoonde woningen,Hattem,2014,4826.0,3124.0,1663.0,1278.0,385.0,39.0
9887,Bewoonde woningen,Hattem,2015,4905.0,3155.0,1699.0,1313.0,386.0,51.0
9888,Bewoonde woningen,Hattem,2016,4932.0,3177.0,1730.0,1302.0,428.0,25.0
9889,Bewoonde woningen,Hattem,2017,5004.0,3227.0,1755.0,1332.0,423.0,22.0
9890,Bewoonde woningen,Hattem,2018,5049.0,3345.0,1676.0,1313.0,363.0,28.0
9891,Bewoonde woningen,Hattem,2019,5064.0,3408.0,1633.0,1356.0,277.0,23.0
9892,Bewoonde woningen,Hattem,2020,5093.0,3427.0,1663.0,1355.0,308.0,3.0
9893,Bewoonde woningen,Hattem,2021,5108.0,3451.0,1653.0,1335.0,318.0,4.0
9894,Bewoonde woningen,Hattem,2022,5147.0,3469.0,1675.0,1335.0,340.0,3.0
9895,Bewoonde woningen,Hattem,2023,5286.0,3510.0,1773.0,1403.0,370.0,3.0
9896,Bewoonde woningen,Hattem,2024,5336.0,3561.0,1772.0,1404.0,368.0,3.0
9897,Bewoonde woningen,Hattem,2025,5399.0,3611.0,1786.0,1417.0,369.0,2.0
9898,Bewoonde woningen,Heemskerk,2012,16476.0,9465.0,6994.0,5640.0,1354.0,17.0
9899,Bewoonde woningen,Heemskerk,2013,16485.0,9485.0,6984.0,5599.0,1385.0,16.0
9900,Bewoonde woningen,Heemskerk,2014,16683.0,9590.0,7030.0,5477.0,1553.0,63.0
9901,Bewoonde woningen,Heemskerk,2015,16834.0,9705.0,7108.0,5541.0,1567.0,21.0
9902,Bewoonde woningen,Heemskerk,2016,17011.0,9783.0,7187.0,5570.0,1617.0,41.0
9903,Bewoonde woningen,Heemskerk,2017,17035.0,9850.0,7142.0,5540.0,1602.0,43.0
9904,Bewoonde woningen,Heemskerk,2018,17015.0,10090.0,6879.0,5466.0,1413.0,46.0
9905,Bewoonde woningen,Heemskerk,2019,17004.0,10246.0,6750.0,5548.0,1202.0,8.0
9906,Bewoonde woningen,Heemskerk,2020,17074.0,10289.0,6777.0,5476.0,1301.0,8.0
9907,Bewoonde woningen,Heemskerk,2021,17146.0,10364.0,6776.0,5440.0,1336.0,6.0
9908,Bewoonde woningen,Heemskerk,2022,17214.0,10426.0,6784.0,5439.0,1345.0,4.0
9909,Bewoonde woningen,Heemskerk,2023,17340.0,10432.0,6906.0,5540.0,1366.0,2.0
9910,Bewoonde woningen,Heemskerk,2024,17415.0,10488.0,6924.0,5556.0,1368.0,3.0
9911,Bewoonde woningen,Heemskerk,2025,17385.0,10513.0,6870.0,5491.0,1379.0,2.0
9912,Bewoonde woningen,Heemstede,2012,11246.0,7283.0,3823.0,2460.0,1363.0,140.0
9913,Bewoonde woningen,Heemstede,2013,11289.0,7289.0,3918.0,2471.0,1447.0,82.0
9914,Bewoonde woningen,Heemstede,2014,11635.0,7428.0,4103.0,2526.0,1577.0,104.0
9915,Bewoonde woningen,Heemstede,2015,11764.0,7509.0,4144.0,2549.0,1595.0,111.0
9916,Bewoonde woningen,Heemstede,2016,11932.0,7659.0,4101.0,2543.0,1558.0,172.0
9917,Bewoonde woningen,Heemstede,2017,11961.0,7688.0,4105.0,2504.0,1601.0,168.0
9918,Bewoonde woningen,Heemstede,2018,12014.0,7849.0,3969.0,2503.0,1466.0,196.0
9919,Bewoonde woningen,Heemstede,2019,12066.0,7949.0,4044.0,2668.0,1376.0,73.0
9920,Bewoonde woningen,Heemstede,2020,12036.0,7940.0,4060.0,2618.0,1442.0,36.0
9921,Bewoonde woningen,Heemstede,2021,12170.0,8064.0,4069.0,2618.0,1451.0,37.0
9922,Bewoonde woningen,Heemstede,2022,12237.0,8130.0,4069.0,2628.0,1441.0,38.0
9923,Bewoonde woningen,Heemstede,2023,12288.0,8172.0,4100.0,2632.0,1468.0,16.0
9924,Bewoonde woningen,Heemstede,2024,12251.0,8198.0,4042.0,2614.0,1428.0,11.0
9925,Bewoonde woningen,Heemstede,2025,12262.0,8280.0,3973.0,2611.0,1362.0,9.0
9926,Bewoonde woningen,Heerde,2012,7106.0,4961.0,2113.0,1708.0,405.0,32.0
9927,Bewoonde woningen,Heerde,2013,7217.0,5037.0,2167.0,1743.0,424.0,13.0
9928,Bewoonde woningen,Heerde,2014,7414.0,5078.0,2196.0,1750.0,446.0,140.0
9929,Bewoonde woningen,Heerde,2015,7484.0,5120.0,2224.0,1782.0,442.0,140.0
9930,Bewoonde woningen,Heerde,2016,7504.0,5158.0,2213.0,1759.0,454.0,133.0
9931,Bewoonde woningen,Heerde,2017,7535.0,5179.0,2222.0,1753.0,469.0,134.0
9932,Bewoonde woningen,Heerde,2018,7545.0,5199.0,2203.0,1756.0,447.0,143.0
9933,Bewoonde woningen,Heerde,2019,7566.0,5224.0,2264.0,1852.0,412.0,78.0
9934,Bewoonde woningen,Heerde,2020,7647.0,5290.0,2356.0,1830.0,526.0,1.0
9935,Bewoonde woningen,Heerde,2021,7693.0,5360.0,2332.0,1796.0,536.0,1.0
9936,Bewoonde woningen,Heerde,2022,7861.0,5470.0,2390.0,1861.0,529.0,1.0
9937,Bewoonde woningen,Heerde,2023,7899.0,5461.0,2437.0,1891.0,546.0,1.0
9938,Bewoonde woningen,Heerde,2024,7929.0,5515.0,2413.0,1866.0,547.0,1.0
9939,Bewoonde woningen,Heerde,2025,7956.0,5549.0,2406.0,1873.0,533.0,1.0
9940,Bewoonde woningen,Heerenveen,2012,18678.0,10963.0,7689.0,6036.0,1653.0,26.0
9941,Bewoonde woningen,Heerenveen,2013,18757.0,11119.0,7631.0,5930.0,1701.0,7.0
9942,Bewoonde woningen,Heerenveen,2014,21902.0,13063.0,8638.0,6597.0,2041.0,201.0
9943,Bewoonde woningen,Heerenveen,2015,22018.0,13181.0,8638.0,6719.0,1919.0,199.0
9944,Bewoonde woningen,Heerenveen,2016,22126.0,13259.0,8680.0,6641.0,2039.0,187.0
9945,Bewoonde woningen,Heerenveen,2017,22172.0,13325.0,8650.0,6553.0,2097.0,197.0
9946,Bewoonde woningen,Heerenveen,2018,22282.0,13421.0,8662.0,6498.0,2164.0,199.0
9947,Bewoonde woningen,Heerenveen,2019,22316.0,13648.0,8556.0,6545.0,2011.0,112.0
9948,Bewoonde woningen,Heerenveen,2020,22601.0,13741.0,8855.0,6628.0,2227.0,5.0
9949,Bewoonde woningen,Heerenveen,2021,22650.0,13831.0,8815.0,6596.0,2219.0,4.0
9950,Bewoonde woningen,Heerenveen,2022,22924.0,13986.0,8935.0,6651.0,2284.0,3.0
9951,Bewoonde woningen,Heerenveen,2023,23121.0,14043.0,9076.0,6641.0,2435.0,2.0
9952,Bewoonde woningen,Heerenveen,2024,23384.0,14220.0,9161.0,6641.0,2520.0,3.0
9953,Bewoonde woningen,Heerenveen,2025,23541.0,14302.0,9234.0,6686.0,2548.0,5.0
9954,Bewoonde woningen,Heerhugowaard,2012,20773.0,14649.0,6093.0,4586.0,1507.0,31.0
9955,Bewoonde woningen,Heerhugowaard,2013,21004.0,14800.0,6192.0,4673.0,1519.0,12.0
9956,Bewoonde woningen,Heerhugowaard,2014,21411.0,14951.0,6411.0,4801.0,1610.0,49.0
9957,Bewoonde woningen,Heerhugowaard,2015,21696.0,15019.0,6628.0,4862.0,1766.0,49.0
9958,Bewoonde woningen,Heerhugowaard,2016,21894.0,15155.0,6665.0,4800.0,1865.0,74.0
9959,Bewoonde woningen,Heerhugowaard,2017,22276.0,15314.0,6898.0,4845.0,2053.0,64.0
9960,Bewoonde woningen,Heerhugowaard,2018,22674.0,15751.0,6824.0,4864.0,1960.0,99.0
9961,Bewoonde woningen,Heerhugowaard,2019,22972.0,16114.0,6847.0,5049.0,1798.0,11.0
9962,Bewoonde woningen,Heerhugowaard,2020,23357.0,16358.0,6989.0,5047.0,1942.0,10.0
9963,Bewoonde woningen,Heerhugowaard,2021,23913.0,16680.0,7222.0,4976.0,2246.0,11.0
9964,Bewoonde woningen,Heerhugowaard,2022,,,,,,
9965,Bewoonde woningen,Heerhugowaard,2023,,,,,,
9966,Bewoonde woningen,Heerhugowaard,2024,,,,,,
9967,Bewoonde woningen,Heerhugowaard,2025,,,,,,
9968,Bewoonde woningen,Heerlen,2012,42473.0,20474.0,21932.0,16544.0,5388.0,67.0
9969,Bewoonde woningen,Heerlen,2013,42508.0,20395.0,22067.0,16343.0,5724.0,46.0
9970,Bewoonde woningen,Heerlen,2014,42469.0,20363.0,22045.0,16216.0,5829.0,61.0
9971,Bewoonde woningen,Heerlen,2015,42569.0,20283.0,22212.0,16240.0,5972.0,74.0
9972,Bewoonde woningen,Heerlen,2016,42744.0,20235.0,22445.0,16197.0,6248.0,64.0
9973,Bewoonde woningen,Heerlen,2017,43165.0,20257.0,22467.0,16107.0,6360.0,441.0
9974,Bewoonde woningen,Heerlen,2018,43314.0,20510.0,22363.0,16058.0,6305.0,441.0
9975,Bewoonde woningen,Heerlen,2019,43460.0,20766.0,22631.0,16084.0,6547.0,63.0
9976,Bewoonde woningen,Heerlen,2020,43586.0,20822.0,22702.0,16045.0,6657.0,62.0
9977,Bewoonde woningen,Heerlen,2021,43659.0,20847.0,22735.0,15986.0,6749.0,77.0
9978,Bewoonde woningen,Heerlen,2022,43920.0,20940.0,22907.0,16093.0,6814.0,73.0
9979,Bewoonde woningen,Heerlen,2023,43972.0,20958.0,22952.0,16114.0,6838.0,62.0
9980,Bewoonde woningen,Heerlen,2024,44261.0,21048.0,23157.0,16186.0,6971.0,56.0
9981,Bewoonde woningen,Heerlen,2025,44273.0,21334.0,22886.0,16074.0,6812.0,53.0
9982,Bewoonde woningen,Heeze-Leende,2012,6018.0,4547.0,1455.0,956.0,499.0,16.0
9983,Bewoonde woningen,Heeze-Leende,2013,6092.0,4602.0,1477.0,949.0,528.0,13.0
9984,Bewoonde woningen,Heeze-Leende,2014,6181.0,4648.0,1486.0,939.0,547.0,47.0
9985,Bewoonde woningen,Heeze-Leende,2015,6239.0,4674.0,1536.0,961.0,575.0,29.0
9986,Bewoonde woningen,Heeze-Leende,2016,6344.0,4774.0,1510.0,937.0,573.0,60.0
9987,Bewoonde woningen,Heeze-Leende,2017,6387.0,4766.0,1549.0,925.0,624.0,72.0
9988,Bewoonde woningen,Heeze-Leende,2018,6461.0,4982.0,1421.0,956.0,465.0,58.0
9989,Bewoonde woningen,Heeze-Leende,2019,6526.0,5050.0,1426.0,990.0,436.0,50.0
9990,Bewoonde woningen,Heeze-Leende,2020,6603.0,5116.0,1484.0,988.0,496.0,3.0
9991,Bewoonde woningen,Heeze-Leende,2021,6652.0,5162.0,1489.0,983.0,506.0,1.0
9992,Bewoonde woningen,Heeze-Leende,2022,6781.0,5300.0,1480.0,977.0,503.0,1.0
9993,Bewoonde woningen,Heeze-Leende,2023,6841.0,5334.0,1506.0,982.0,524.0,1.0
9994,Bewoonde woningen,Heeze-Leende,2024,6980.0,5446.0,1533.0,996.0,537.0,1.0
9995,Bewoonde woningen,Heeze-Leende,2025,7032.0,5501.0,1529.0,1018.0,511.0,2.0
9996,Bewoonde woningen,Heiloo,2012,9460.0,7006.0,2409.0,1731.0,678.0,45.0
9997,Bewoonde woningen,Heiloo,2013,9486.0,7017.0,2427.0,1690.0,737.0,42.0
9998,Bewoonde woningen,Heiloo,2014,9681.0,7042.0,2561.0,1750.0,811.0,78.0
9999,Bewoonde woningen,Heiloo,2015,9738.0,7030.0,2630.0,1756.0,874.0,78.0
10000,Bewoonde woningen,Heiloo,2016,9848.0,7039.0,2776.0,1817.0,959.0,33.0
10001,Bewoonde woningen,Heiloo,2017,9996.0,7125.0,2785.0,1809.0,976.0,86.0
10002,Bewoonde woningen,Heiloo,2018,10090.0,7346.0,2708.0,1832.0,876.0,36.0
10003,Bewoonde woningen,Heiloo,2019,10225.0,7527.0,2688.0,1844.0,844.0,10.0
10004,Bewoonde woningen,Heiloo,2020,10417.0,7629.0,2779.0,1879.0,900.0,9.0
10005,Bewoonde woningen,Heiloo,2021,10576.0,7783.0,2792.0,1819.0,973.0,1.0
10006,Bewoonde woningen,Heiloo,2022,10750.0,7938.0,2811.0,1822.0,989.0,1.0
10007,Bewoonde woningen,Heiloo,2023,10746.0,7944.0,2801.0,1823.0,978.0,1.0
10008,Bewoonde woningen,Heiloo,2024,10830.0,8020.0,2809.0,1813.0,996.0,1.0
10009,Bewoonde woningen,Heiloo,2025,10855.0,8081.0,2773.0,1817.0,956.0,1.0
10010,Bewoonde woningen,Den Helder,2012,25681.0,13759.0,11837.0,10293.0,1544.0,85.0
10011,Bewoonde woningen,Den Helder,2013,25662.0,13813.0,11794.0,10170.0,1624.0,55.0
10012,Bewoonde woningen,Den Helder,2014,25855.0,13905.0,11911.0,10162.0,1749.0,39.0
10013,Bewoonde woningen,Den Helder,2015,26228.0,14022.0,11967.0,10112.0,1855.0,239.0
10014,Bewoonde woningen,Den Helder,2016,26355.0,14082.0,12113.0,10146.0,1967.0,160.0
10015,Bewoonde woningen,Den Helder,2017,26410.0,14114.0,12141.0,10093.0,2048.0,155.0
10016,Bewoonde woningen,Den Helder,2018,26470.0,14338.0,11956.0,8057.0,3899.0,176.0
10017,Bewoonde woningen,Den Helder,2019,26610.0,14589.0,12019.0,10089.0,1930.0,2.0
10018,Bewoonde woningen,Den Helder,2020,26806.0,14761.0,12041.0,10084.0,1957.0,4.0
10019,Bewoonde woningen,Den Helder,2021,27022.0,14913.0,12102.0,10039.0,2063.0,7.0
10020,Bewoonde woningen,Den Helder,2022,27117.0,15013.0,12100.0,10015.0,2085.0,4.0
10021,Bewoonde woningen,Den Helder,2023,27216.0,15103.0,12110.0,10055.0,2055.0,3.0
10022,Bewoonde woningen,Den Helder,2024,27304.0,15304.0,11998.0,10057.0,1941.0,2.0
10023,Bewoonde woningen,Den Helder,2025,27374.0,15486.0,11886.0,10019.0,1867.0,2.0
10024,Bewoonde woningen,Hellendoorn,2012,13710.0,9747.0,3947.0,3060.0,887.0,16.0
10025,Bewoonde woningen,Hellendoorn,2013,13845.0,9810.0,4020.0,3081.0,939.0,15.0
10026,Bewoonde woningen,Hellendoorn,2014,13903.0,9850.0,4046.0,3059.0,987.0,7.0
10027,Bewoonde woningen,Hellendoorn,2015,13978.0,9945.0,4017.0,3056.0,961.0,16.0
10028,Bewoonde woningen,Hellendoorn,2016,14127.0,9985.0,4130.0,3040.0,1090.0,12.0
10029,Bewoonde woningen,Hellendoorn,2017,14202.0,10056.0,4117.0,3019.0,1098.0,29.0
10030,Bewoonde woningen,Hellendoorn,2018,14280.0,10377.0,3871.0,3080.0,791.0,32.0
10031,Bewoonde woningen,Hellendoorn,2019,14353.0,10449.0,3869.0,3078.0,791.0,35.0
10032,Bewoonde woningen,Hellendoorn,2020,14484.0,10535.0,3944.0,3129.0,815.0,5.0
10033,Bewoonde woningen,Hellendoorn,2021,14553.0,10633.0,3914.0,3107.0,807.0,6.0
10034,Bewoonde woningen,Hellendoorn,2022,14632.0,10684.0,3943.0,3103.0,840.0,5.0
10035,Bewoonde woningen,Hellendoorn,2023,14668.0,10699.0,3953.0,3109.0,844.0,16.0
10036,Bewoonde woningen,Hellendoorn,2024,14720.0,10767.0,3949.0,3104.0,845.0,4.0
10037,Bewoonde woningen,Hellendoorn,2025,14729.0,10810.0,3917.0,3092.0,825.0,2.0
10038,Bewoonde woningen,Hellevoetsluis,2012,16525.0,10567.0,5951.0,5114.0,837.0,7.0
10039,Bewoonde woningen,Hellevoetsluis,2013,16563.0,10613.0,5917.0,5103.0,814.0,33.0
10040,Bewoonde woningen,Hellevoetsluis,2014,16623.0,10656.0,5961.0,5161.0,800.0,6.0
